Origin,Destination,Value,Zone
Leixlip(Louisa Bridge),Drogheda (MacBride),D91,3
Leixlip(Louisa Bridge),Laytown,D91,3
Leixlip(Louisa Bridge),Gormanston,D90,2
Leixlip(Louisa Bridge),Balbriggan,D90,2
Leixlip(Louisa Bridge),Skerries,D90,2
Leixlip(Louisa Bridge),Rush and Lusk,D2,1
Leixlip(Louisa Bridge),Donabate,D2,1
Leixlip(Louisa Bridge),Malahide,D2,1
Leixlip(Louisa Bridge),Portmarnock,D2,1
Leixlip(Louisa Bridge),Clongriffin,D2,1
Leixlip(Louisa Bridge),Howth,D2,1
Leixlip(Louisa Bridge),Sutton,D2,1
Leixlip(Louisa Bridge),Bayside,D2,1
Leixlip(Louisa Bridge),Howth Junction and Donaghmede,D2,1
Leixlip(Louisa Bridge),Kilbarrack,D2,1
Leixlip(Louisa Bridge),Raheny,D2,1
Leixlip(Louisa Bridge),Harmonstown,D2,1
Leixlip(Louisa Bridge),Killester,D2,1
Leixlip(Louisa Bridge),Clontarf Road,D2,1
Leixlip(Louisa Bridge),Dublin Connolly,D2,1
Leixlip(Louisa Bridge),Tara Street,D2,1
Leixlip(Louisa Bridge),Dublin Pearse,D2,1
Leixlip(Louisa Bridge),Grand Canal Dock,D2,1
Leixlip(Louisa Bridge),Lansdowne Road,D2,1
Leixlip(Louisa Bridge),Sandymount,D2,1
Leixlip(Louisa Bridge),Sydney Parade,D2,1
Leixlip(Louisa Bridge),Booterstown,D2,1
Leixlip(Louisa Bridge),Blackrock,D2,1
Leixlip(Louisa Bridge),Seapoint,D2,1
Leixlip(Louisa Bridge),Salthill and Monkstown,D2,2
Leixlip(Louisa Bridge),Dun Laoghaire (Mallin),D2,1
Leixlip(Louisa Bridge),Sandycove and Glasthule,D2,1
Leixlip(Louisa Bridge),Glenageary,D2,1
Leixlip(Louisa Bridge),Dalkey,D2,1
Leixlip(Louisa Bridge),Killiney,D2,1
Leixlip(Louisa Bridge),Shankill,D2,1
Leixlip(Louisa Bridge),Bray (Daly),D2,1
Leixlip(Louisa Bridge),Greystones,D90,2
Leixlip(Louisa Bridge),Kilcoole,D90,2
Leixlip(Louisa Bridge),Wicklow,D91,3
Leixlip(Louisa Bridge),Rathdrum,D92,4
Leixlip(Louisa Bridge),Docklands,D2,1
Leixlip(Louisa Bridge),Drumcondra,D2,1
Leixlip(Louisa Bridge),Broombridge,D2,1
Leixlip(Louisa Bridge),Pelletstown,D2,1
Leixlip(Louisa Bridge),Ashtown,D2,1
Leixlip(Louisa Bridge),Navan Road Parkway,D2,1
Leixlip(Louisa Bridge),Castleknock,D2,1
Leixlip(Louisa Bridge),Coolmine,D2,1
Leixlip(Louisa Bridge),Clonsilla,D2,1
Leixlip(Louisa Bridge),Hansfield,D2,1
Leixlip(Louisa Bridge),Dunboyne,D2,1
Leixlip(Louisa Bridge),M3 Parkway,D2,1
Leixlip(Louisa Bridge),Leixlip(Confey),D1,1
Leixlip(Louisa Bridge),Maynooth,D2,1
Leixlip(Louisa Bridge),Kilcock,D14,2
Leixlip(Louisa Bridge),Enfield,D91,3
Leixlip(Louisa Bridge),Dublin Heuston,D2,1
Leixlip(Louisa Bridge),Park West and Cherry Orchard,D2,1
Leixlip(Louisa Bridge),Clondalkin Fonthill,D2,1
Leixlip(Louisa Bridge),Kishoge,D2,1
Leixlip(Louisa Bridge),Adamstown,D2,1
Leixlip(Louisa Bridge),Hazelhatch and Celbridge,D2,1
Leixlip(Louisa Bridge),Sallins and Naas,D90,1
Leixlip(Louisa Bridge),Newbridge,D91,3
Leixlip(Louisa Bridge),Kildare,D92,4
Maynooth,Drogheda (MacBride),D91,3
Maynooth,Laytown,D91,3
Maynooth,Gormanston,D90,2
Maynooth,Balbriggan,D90,2
Maynooth,Skerries,D90,2
Maynooth,Rush and Lusk,D2,1
Maynooth,Donabate,D2,1
Maynooth,Malahide,D2,1
Maynooth,Portmarnock,D2,1
Maynooth,Clongriffin,D2,1
Maynooth,Howth,D2,1
Maynooth,Sutton,D2,1
Maynooth,Bayside,D2,1
Maynooth,Howth Junction and Donaghmede,D2,1
Maynooth,Kilbarrack,D2,1
Maynooth,Raheny,D2,1
Maynooth,Harmonstown,D2,1
Maynooth,Killester,D2,1
Maynooth,Clontarf Road,D2,1
Maynooth,Dublin Connolly,D2,1
Maynooth,Tara Street,D2,1
Maynooth,Dublin Pearse,D2,1
Maynooth,Grand Canal Dock,D2,1
Maynooth,Lansdowne Road,D2,1
Maynooth,Sandymount,D2,1
Maynooth,Sydney Parade,D2,1
Maynooth,Booterstown,D2,1
Maynooth,Blackrock,D2,1
Maynooth,Seapoint,D2,1
Maynooth,Salthill and Monkstown,D2,2
Maynooth,Dun Laoghaire (Mallin),D2,1
Maynooth,Sandycove and Glasthule,D2,1
Maynooth,Glenageary,D2,1
Maynooth,Dalkey,D2,1
Maynooth,Killiney,D2,1
Maynooth,Shankill,D2,1
Maynooth,Bray (Daly),D2,1
Maynooth,Greystones,D90,2
Maynooth,Kilcoole,D90,2
Maynooth,Wicklow,D91,3
Maynooth,Rathdrum,D92,4
Maynooth,Docklands,D2,1
Maynooth,Drumcondra,D2,1
Maynooth,Broombridge,D2,1
Maynooth,Pelletstown,D2,1
Maynooth,Ashtown,D2,1
Maynooth,Navan Road Parkway,D2,1
Maynooth,Castleknock,D2,1
Maynooth,Coolmine,D2,1
Maynooth,Clonsilla,D2,1
Maynooth,Hansfield,D2,1
Maynooth,Dunboyne,D2,1
Maynooth,M3 Parkway,D2,1
Maynooth,Leixlip(Confey),D2,1
Maynooth,Leixlip(Louisa Bridge),D2,1
Maynooth,Kilcock,D10,2
Maynooth,Enfield,D11,3
Maynooth,Dublin Heuston,D2,1
Maynooth,Park West and Cherry Orchard,D2,1
Maynooth,Clondalkin Fonthill,D2,1
Maynooth,Kishoge,D2,1
Maynooth,Adamstown,D2,1
Maynooth,Hazelhatch and Celbridge,D2,1
Maynooth,Sallins and Naas,D90,1
Maynooth,Newbridge,D91,3
Maynooth,Kildare,D92,4
Kilcock,Drogheda (MacBride),D92,3
Kilcock,Laytown,D92,3
Kilcock,Gormanston,D91,2
Kilcock,Balbriggan,D91,2
Kilcock,Skerries,D91,2
Kilcock,Rush and Lusk,D90,2
Kilcock,Donabate,D90,2
Kilcock,Malahide,D90,2
Kilcock,Portmarnock,D90,2
Kilcock,Clongriffin,D90,2
Kilcock,Howth,D90,2
Kilcock,Sutton,D90,2
Kilcock,Bayside,D90,2
Kilcock,Howth Junction and Donaghmede,D90,2
Kilcock,Kilbarrack,D90,2
Kilcock,Raheny,D90,2
Kilcock,Harmonstown,D90,2
Kilcock,Killester,D90,2
Kilcock,Clontarf Road,D90,2
Kilcock,Dublin Connolly,D90,2
Kilcock,Tara Street,D90,2
Kilcock,Dublin Pearse,D90,2
Kilcock,Grand Canal Dock,D90,2
Kilcock,Lansdowne Road,D90,2
Kilcock,Sandymount,D90,2
Kilcock,Sydney Parade,D90,2
Kilcock,Booterstown,D90,2
Kilcock,Blackrock,D90,2
Kilcock,Seapoint,D90,2
Kilcock,Salthill and Monkstown,D90,2
Kilcock,Dun Laoghaire (Mallin),D90,2
Kilcock,Sandycove and Glasthule,D90,2
Kilcock,Glenageary,D90,2
Kilcock,Dalkey,D90,2
Kilcock,Killiney,D90,2
Kilcock,Shankill,D90,2
Kilcock,Bray (Daly),D90,2
Kilcock,Greystones,D91,2
Kilcock,Kilcoole,D91,2
Kilcock,Wicklow,D92,3
Kilcock,Rathdrum,D93,4
Kilcock,Docklands,D90,2
Kilcock,Drumcondra,D90,2
Kilcock,Broombridge,D90,2
Kilcock,Pelletstown,D90,2
Kilcock,Ashtown,D90,2
Kilcock,Navan Road Parkway,D90,2
Kilcock,Castleknock,D14,2
Kilcock,Coolmine,D14,2
Kilcock,Clonsilla,D14,2
Kilcock,Hansfield,D14,2
Kilcock,Dunboyne,D90,2
Kilcock,M3 Parkway,D90,2
Kilcock,Leixlip(Confey),D14,2
Kilcock,Leixlip(Louisa Bridge),D14,2
Kilcock,Maynooth,D10,2
Kilcock,Enfield,D11,3
Kilcock,Dublin Heuston,D90,2
Kilcock,Park West and Cherry Orchard,D90,2
Kilcock,Clondalkin Fonthill,D90,2
Kilcock,Kishoge,D90,2
Kilcock,Adamstown,D90,2
Kilcock,Hazelhatch and Celbridge,D90,2
Kilcock,Sallins and Naas,D91,2
Kilcock,Newbridge,D92,3
Kilcock,Kildare,D93,4
Enfield,Drogheda (MacBride),D93,3
Enfield,Laytown,D93,3
Enfield,Gormanston,D92,3
Enfield,Balbriggan,D92,3
Enfield,Skerries,D92,3
Enfield,Rush and Lusk,D91,3
Enfield,Donabate,D91,3
Enfield,Malahide,D91,3
Enfield,Portmarnock,D91,3
Enfield,Clongriffin,D91,3
Enfield,Howth,D91,3
Enfield,Sutton,D91,3
Enfield,Bayside,D91,3
Enfield,Howth Junction and Donaghmede,D91,3
Enfield,Kilbarrack,D91,3
Enfield,Raheny,D91,3
Enfield,Harmonstown,D91,3
Enfield,Killester,D91,3
Enfield,Clontarf Road,D91,3
Enfield,Dublin Connolly,D91,3
Enfield,Tara Street,D91,3
Enfield,Dublin Pearse,D91,3
Enfield,Grand Canal Dock,D91,3
Enfield,Lansdowne Road,D91,3
Enfield,Sandymount,D91,3
Enfield,Sydney Parade,D91,3
Enfield,Booterstown,D91,3
Enfield,Blackrock,D91,3
Enfield,Seapoint,D91,3
Enfield,Salthill and Monkstown,D91,3
Enfield,Dun Laoghaire (Mallin),D91,3
Enfield,Sandycove and Glasthule,D91,3
Enfield,Glenageary,D91,3
Enfield,Dalkey,D91,3
Enfield,Killiney,D91,3
Enfield,Shankill,D91,3
Enfield,Bray (Daly),D91,3
Enfield,Greystones,D92,3
Enfield,Kilcoole,D92,3
Enfield,Wicklow,D93,3
Enfield,Rathdrum,D94,4
Enfield,Docklands,D91,3
Enfield,Drumcondra,D91,3
Enfield,Broombridge,D91,3
Enfield,Pelletstown,D91,3
Enfield,Ashtown,D91,3
Enfield,Navan Road Parkway,D91,3
Enfield,Castleknock,D91,3
Enfield,Coolmine,D91,3
Enfield,Clonsilla,D91,3
Enfield,Hansfield,D91,3
Enfield,Dunboyne,D91,3
Enfield,M3 Parkway,D91,3
Enfield,Leixlip(Confey),D91,3
Enfield,Leixlip(Louisa Bridge),D91,3
Enfield,Maynooth,D11,3
Enfield,Kilcock,D11,3
Enfield,Dublin Heuston,D91,3
Enfield,Park West and Cherry Orchard,D91,3
Enfield,Clondalkin Fonthill,D91,3
Enfield,Kishoge,D91,3
Enfield,Adamstown,D91,3
Enfield,Hazelhatch and Celbridge,D91,3
Enfield,Sallins and Naas,D92,3
Enfield,Newbridge,D93,3
Enfield,Kildare,D94,4
Dublin Heuston,Drogheda (MacBride),D91,3
Dublin Heuston,Laytown,D91,3
Dublin Heuston,Gormanston,D90,2
Dublin Heuston,Balbriggan,D90,2
Dublin Heuston,Skerries,D90,2
Dublin Heuston,Rush and Lusk,D2,1
Dublin Heuston,Donabate,D2,1
Dublin Heuston,Malahide,D2,1
Dublin Heuston,Portmarnock,D2,1
Dublin Heuston,Clongriffin,D2,1
Dublin Heuston,Howth,D2,1
Dublin Heuston,Sutton,D2,1
Dublin Heuston,Bayside,D2,1
Dublin Heuston,Howth Junction and Donaghmede,D2,1
Dublin Heuston,Kilbarrack,D2,1
Dublin Heuston,Raheny,D2,1
Dublin Heuston,Harmonstown,D2,1
Dublin Heuston,Killester,D2,1
Dublin Heuston,Clontarf Road,D2,1
Dublin Heuston,Dublin Connolly,D2,1
Dublin Heuston,Tara Street,D2,1
Dublin Heuston,Dublin Pearse,D2,1
Dublin Heuston,Grand Canal Dock,D2,1
Dublin Heuston,Lansdowne Road,D2,1
Dublin Heuston,Sandymount,D2,1
Dublin Heuston,Sydney Parade,D2,1
Dublin Heuston,Booterstown,D2,1
Dublin Heuston,Blackrock,D2,1
Dublin Heuston,Seapoint,D2,1
Dublin Heuston,Salthill and Monkstown,D2,2
Dublin Heuston,Dun Laoghaire (Mallin),D2,1
Dublin Heuston,Sandycove and Glasthule,D2,1
Dublin Heuston,Glenageary,D2,1
Dublin Heuston,Dalkey,D2,1
Dublin Heuston,Killiney,D2,1
Dublin Heuston,Shankill,D2,1
Dublin Heuston,Bray (Daly),D2,1
Dublin Heuston,Greystones,D90,2
Dublin Heuston,Kilcoole,D90,2
Dublin Heuston,Wicklow,D91,3
Dublin Heuston,Rathdrum,D92,4
Dublin Heuston,Docklands,D2,1
Dublin Heuston,Drumcondra,D2,1
Dublin Heuston,Broombridge,D2,1
Dublin Heuston,Pelletstown,D2,1
Dublin Heuston,Ashtown,D2,1
Dublin Heuston,Navan Road Parkway,D2,1
Dublin Heuston,Castleknock,D2,1
Dublin Heuston,Coolmine,D2,1
Dublin Heuston,Clonsilla,D2,1
Dublin Heuston,Hansfield,D2,1
Dublin Heuston,Dunboyne,D2,1
Dublin Heuston,M3 Parkway,D2,1
Dublin Heuston,Leixlip(Confey),D2,1
Dublin Heuston,Leixlip(Louisa Bridge),D2,1
Dublin Heuston,Maynooth,D2,1
Dublin Heuston,Kilcock,D90,2
Dublin Heuston,Enfield,D91,3
Dublin Heuston,Park West and Cherry Orchard,D2,1
Dublin Heuston,Clondalkin Fonthill,D2,1
Dublin Heuston,Kishoge,D2,1
Dublin Heuston,Adamstown,D2,1
Dublin Heuston,Hazelhatch and Celbridge,D2,1
Dublin Heuston,Sallins and Naas,D90,1
Dublin Heuston,Newbridge,D91,3
Dublin Heuston,Kildare,D92,4
Park West and Cherry Orchard,Drogheda (MacBride),D91,3
Park West and Cherry Orchard,Laytown,D91,3
Park West and Cherry Orchard,Gormanston,D90,2
Park West and Cherry Orchard,Balbriggan,D90,2
Park West and Cherry Orchard,Skerries,D90,2
Park West and Cherry Orchard,Rush and Lusk,D2,1
Park West and Cherry Orchard,Donabate,D2,1
Park West and Cherry Orchard,Malahide,D2,1
Park West and Cherry Orchard,Portmarnock,D2,1
Park West and Cherry Orchard,Clongriffin,D2,1
Park West and Cherry Orchard,Howth,D2,1
Park West and Cherry Orchard,Sutton,D2,1
Park West and Cherry Orchard,Bayside,D2,1
Park West and Cherry Orchard,Howth Junction and Donaghmede,D2,1
Park West and Cherry Orchard,Kilbarrack,D2,1
Park West and Cherry Orchard,Raheny,D2,1
Park West and Cherry Orchard,Harmonstown,D2,1
Park West and Cherry Orchard,Killester,D2,1
Park West and Cherry Orchard,Clontarf Road,D2,1
Park West and Cherry Orchard,Dublin Connolly,D2,1
Park West and Cherry Orchard,Tara Street,D2,1
Park West and Cherry Orchard,Dublin Pearse,D2,1
Park West and Cherry Orchard,Grand Canal Dock,D2,1
Park West and Cherry Orchard,Lansdowne Road,D2,1
Park West and Cherry Orchard,Sandymount,D2,1
Park West and Cherry Orchard,Sydney Parade,D2,1
Park West and Cherry Orchard,Booterstown,D2,1
Park West and Cherry Orchard,Blackrock,D2,1
Park West and Cherry Orchard,Seapoint,D2,1
Park West and Cherry Orchard,Salthill and Monkstown,D2,2
Park West and Cherry Orchard,Dun Laoghaire (Mallin),D2,1
Park West and Cherry Orchard,Sandycove and Glasthule,D2,1
Park West and Cherry Orchard,Glenageary,D2,1
Park West and Cherry Orchard,Dalkey,D2,1
Park West and Cherry Orchard,Killiney,D2,1
Park West and Cherry Orchard,Shankill,D2,1
Park West and Cherry Orchard,Bray (Daly),D2,1
Park West and Cherry Orchard,Greystones,D90,2
Park West and Cherry Orchard,Kilcoole,D90,2
Park West and Cherry Orchard,Wicklow,D91,3
Park West and Cherry Orchard,Rathdrum,D92,4
Park West and Cherry Orchard,Docklands,D2,1
Park West and Cherry Orchard,Drumcondra,D2,1
Park West and Cherry Orchard,Broombridge,D2,1
Park West and Cherry Orchard,Pelletstown,D2,1
Park West and Cherry Orchard,Ashtown,D2,1
Park West and Cherry Orchard,Navan Road Parkway,D2,1
Park West and Cherry Orchard,Castleknock,D2,1
Park West and Cherry Orchard,Coolmine,D2,1
Park West and Cherry Orchard,Clonsilla,D2,1
Park West and Cherry Orchard,Hansfield,D2,1
Park West and Cherry Orchard,Dunboyne,D2,1
Park West and Cherry Orchard,M3 Parkway,D2,1
Park West and Cherry Orchard,Leixlip(Confey),D2,1
Park West and Cherry Orchard,Leixlip(Louisa Bridge),D2,1
Park West and Cherry Orchard,Maynooth,D2,1
Park West and Cherry Orchard,Kilcock,D90,2
Park West and Cherry Orchard,Enfield,D91,3
Park West and Cherry Orchard,Dublin Heuston,D2,1
Park West and Cherry Orchard,Clondalkin Fonthill,D1,1
Park West and Cherry Orchard,Kishoge,D2,1
Park West and Cherry Orchard,Adamstown,D2,1
Park West and Cherry Orchard,Hazelhatch and Celbridge,D2,1
Park West and Cherry Orchard,Sallins and Naas,D14,1
Park West and Cherry Orchard,Newbridge,D91,3
Park West and Cherry Orchard,Kildare,D92,4
Clondalkin Fonthill,Drogheda (MacBride),D91,3
Clondalkin Fonthill,Laytown,D91,3
Clondalkin Fonthill,Gormanston,D90,2
Clondalkin Fonthill,Balbriggan,D90,2
Clondalkin Fonthill,Skerries,D90,2
Clondalkin Fonthill,Rush and Lusk,D2,1
Clondalkin Fonthill,Donabate,D2,1
Clondalkin Fonthill,Malahide,D2,1
Clondalkin Fonthill,Portmarnock,D2,1
Clondalkin Fonthill,Clongriffin,D2,1
Clondalkin Fonthill,Howth,D2,1
Clondalkin Fonthill,Sutton,D2,1
Clondalkin Fonthill,Bayside,D2,1
Clondalkin Fonthill,Howth Junction and Donaghmede,D2,1
Clondalkin Fonthill,Kilbarrack,D2,1
Clondalkin Fonthill,Raheny,D2,1
Clondalkin Fonthill,Harmonstown,D2,1
Clondalkin Fonthill,Killester,D2,1
Clondalkin Fonthill,Clontarf Road,D2,1
Clondalkin Fonthill,Dublin Connolly,D2,1
Clondalkin Fonthill,Tara Street,D2,1
Clondalkin Fonthill,Dublin Pearse,D2,1
Clondalkin Fonthill,Grand Canal Dock,D2,1
Clondalkin Fonthill,Lansdowne Road,D2,1
Clondalkin Fonthill,Sandymount,D2,1
Clondalkin Fonthill,Sydney Parade,D2,1
Clondalkin Fonthill,Booterstown,D2,1
Clondalkin Fonthill,Blackrock,D2,1
Clondalkin Fonthill,Seapoint,D2,1
Clondalkin Fonthill,Salthill and Monkstown,D2,2
Clondalkin Fonthill,Dun Laoghaire (Mallin),D2,1
Clondalkin Fonthill,Sandycove and Glasthule,D2,1
Clondalkin Fonthill,Glenageary,D2,1
Clondalkin Fonthill,Dalkey,D2,1
Clondalkin Fonthill,Killiney,D2,1
Clondalkin Fonthill,Shankill,D2,1
Clondalkin Fonthill,Bray (Daly),D2,1
Clondalkin Fonthill,Greystones,D90,2
Clondalkin Fonthill,Kilcoole,D90,2
Clondalkin Fonthill,Wicklow,D91,3
Clondalkin Fonthill,Rathdrum,D92,4
Clondalkin Fonthill,Docklands,D2,1
Clondalkin Fonthill,Drumcondra,D2,1
Clondalkin Fonthill,Broombridge,D2,1
Clondalkin Fonthill,Pelletstown,D2,1
Clondalkin Fonthill,Ashtown,D2,1
Clondalkin Fonthill,Navan Road Parkway,D2,1
Clondalkin Fonthill,Castleknock,D2,1
Clondalkin Fonthill,Coolmine,D2,1
Clondalkin Fonthill,Clonsilla,D2,1
Clondalkin Fonthill,Hansfield,D2,1
Clondalkin Fonthill,Dunboyne,D2,1
Clondalkin Fonthill,M3 Parkway,D2,1
Clondalkin Fonthill,Leixlip(Confey),D2,1
Clondalkin Fonthill,Leixlip(Louisa Bridge),D2,1
Clondalkin Fonthill,Maynooth,D2,1
Clondalkin Fonthill,Kilcock,D90,2
Clondalkin Fonthill,Enfield,D91,3
Clondalkin Fonthill,Dublin Heuston,D2,1
Clondalkin Fonthill,Park West and Cherry Orchard,D1,1
Clondalkin Fonthill,Kishoge,D1,1
Clondalkin Fonthill,Adamstown,D2,1
Clondalkin Fonthill,Hazelhatch and Celbridge,D2,1
Clondalkin Fonthill,Sallins and Naas,D14,1
Clondalkin Fonthill,Newbridge,D91,3
Clondalkin Fonthill,Kildare,D92,4
Kishoge,Drogheda (MacBride),D91,3
Kishoge,Laytown,D91,3
Kishoge,Gormanston,D90,2
Kishoge,Balbriggan,D90,2
Kishoge,Skerries,D90,2
Kishoge,Rush and Lusk,D2,1
Kishoge,Donabate,D2,1
Kishoge,Malahide,D2,1
Kishoge,Portmarnock,D2,1
Kishoge,Clongriffin,D2,1
Kishoge,Howth,D2,1
Kishoge,Sutton,D2,1
Kishoge,Bayside,D2,1
Kishoge,Howth Junction and Donaghmede,D2,1
Kishoge,Kilbarrack,D2,1
Kishoge,Raheny,D2,1
Kishoge,Harmonstown,D2,1
Kishoge,Killester,D2,1
Kishoge,Clontarf Road,D2,1
Kishoge,Dublin Connolly,D2,1
Kishoge,Tara Street,D2,1
Kishoge,Dublin Pearse,D2,1
Kishoge,Grand Canal Dock,D2,1
Kishoge,Lansdowne Road,D2,1
Kishoge,Sandymount,D2,1
Kishoge,Sydney Parade,D2,1
Kishoge,Booterstown,D2,1
Kishoge,Blackrock,D2,1
Kishoge,Seapoint,D2,1
Kishoge,Salthill and Monkstown,D2,2
Kishoge,Dun Laoghaire (Mallin),D2,1
Kishoge,Sandycove and Glasthule,D2,1
Kishoge,Glenageary,D2,1
Kishoge,Dalkey,D2,1
Kishoge,Killiney,D2,1
Kishoge,Shankill,D2,1
Kishoge,Bray (Daly),D2,1
Kishoge,Greystones,D90,2
Kishoge,Kilcoole,D90,2
Kishoge,Wicklow,D91,3
Kishoge,Rathdrum,D92,4
Kishoge,Docklands,D2,1
Kishoge,Drumcondra,D2,1
Kishoge,Broombridge,D2,1
Kishoge,Pelletstown,D2,1
Kishoge,Ashtown,D2,1
Kishoge,Navan Road Parkway,D2,1
Kishoge,Castleknock,D2,1
Kishoge,Coolmine,D2,1
Kishoge,Clonsilla,D2,1
Kishoge,Hansfield,D2,1
Kishoge,Dunboyne,D2,1
Kishoge,M3 Parkway,D2,1
Kishoge,Leixlip(Confey),D2,1
Kishoge,Leixlip(Louisa Bridge),D2,1
Kishoge,Maynooth,D2,1
Kishoge,Kilcock,D90,2
Kishoge,Enfield,D91,3
Kishoge,Dublin Heuston,D2,1
Kishoge,Park West and Cherry Orchard,D2,1
Kishoge,Clondalkin Fonthill,D1,1
Kishoge,Adamstown,D1,1
Kishoge,Hazelhatch and Celbridge,D2,1
Kishoge,Sallins and Naas,D14,1
Kishoge,Newbridge,D91,3
Kishoge,Kildare,D92,4
Adamstown,Drogheda (MacBride),D91,3
Adamstown,Laytown,D91,3
Adamstown,Gormanston,D90,2
Adamstown,Balbriggan,D90,2
Adamstown,Skerries,D90,2
Adamstown,Rush and Lusk,D2,1
Adamstown,Donabate,D2,1
Adamstown,Malahide,D2,1
Adamstown,Portmarnock,D2,1
Adamstown,Clongriffin,D2,1
Adamstown,Howth,D2,1
Adamstown,Sutton,D2,1
Adamstown,Bayside,D2,1
Adamstown,Howth Junction and Donaghmede,D2,1
Adamstown,Kilbarrack,D2,1
Adamstown,Raheny,D2,1
Adamstown,Harmonstown,D2,1
Adamstown,Killester,D2,1
Adamstown,Clontarf Road,D2,1
Adamstown,Dublin Connolly,D2,1
Adamstown,Tara Street,D2,1
Adamstown,Dublin Pearse,D2,1
Adamstown,Grand Canal Dock,D2,1
Adamstown,Lansdowne Road,D2,1
Adamstown,Sandymount,D2,1
Adamstown,Sydney Parade,D2,1
Adamstown,Booterstown,D2,1
Adamstown,Blackrock,D2,1
Adamstown,Seapoint,D2,1
Adamstown,Salthill and Monkstown,D2,2
Adamstown,Dun Laoghaire (Mallin),D2,1
Adamstown,Sandycove and Glasthule,D2,1
Adamstown,Glenageary,D2,1
Adamstown,Dalkey,D2,1
Adamstown,Killiney,D2,1
Adamstown,Shankill,D2,1
Adamstown,Bray (Daly),D2,1
Adamstown,Greystones,D90,2
Adamstown,Kilcoole,D90,2
Adamstown,Wicklow,D91,3
Adamstown,Rathdrum,D92,4
Adamstown,Docklands,D2,1
Adamstown,Drumcondra,D2,1
Adamstown,Broombridge,D2,1
Adamstown,Pelletstown,D2,1
Adamstown,Ashtown,D2,1
Adamstown,Navan Road Parkway,D2,1
Adamstown,Castleknock,D2,1
Adamstown,Coolmine,D2,1
Adamstown,Clonsilla,D2,1
Adamstown,Hansfield,D2,1
Adamstown,Dunboyne,D2,1
Adamstown,M3 Parkway,D2,1
Adamstown,Leixlip(Confey),D2,1
Adamstown,Leixlip(Louisa Bridge),D2,1
Adamstown,Maynooth,D2,1
Adamstown,Kilcock,D90,2
Adamstown,Enfield,D91,3
Adamstown,Dublin Heuston,D2,1
Adamstown,Park West and Cherry Orchard,D2,1
Adamstown,Clondalkin Fonthill,D2,1
Adamstown,Kishoge,D1,1
Adamstown,Hazelhatch and Celbridge,D2,1
Adamstown,Sallins and Naas,D14,1
Adamstown,Newbridge,D91,3
Adamstown,Kildare,D92,4
Hazelhatch and Celbridge,Drogheda (MacBride),D91,3
Hazelhatch and Celbridge,Laytown,D91,3
Hazelhatch and Celbridge,Gormanston,D90,2
Hazelhatch and Celbridge,Balbriggan,D90,2
Hazelhatch and Celbridge,Skerries,D90,2
Hazelhatch and Celbridge,Rush and Lusk,D2,1
Hazelhatch and Celbridge,Donabate,D2,1
Hazelhatch and Celbridge,Malahide,D2,1
Hazelhatch and Celbridge,Portmarnock,D2,1
Hazelhatch and Celbridge,Clongriffin,D2,1
Hazelhatch and Celbridge,Howth,D2,1
Hazelhatch and Celbridge,Sutton,D2,1
Hazelhatch and Celbridge,Bayside,D2,1
Hazelhatch and Celbridge,Howth Junction and Donaghmede,D2,1
Hazelhatch and Celbridge,Kilbarrack,D2,1
Hazelhatch and Celbridge,Raheny,D2,1
Hazelhatch and Celbridge,Harmonstown,D2,1
Hazelhatch and Celbridge,Killester,D2,1
Hazelhatch and Celbridge,Clontarf Road,D2,1
Hazelhatch and Celbridge,Dublin Connolly,D2,1
Hazelhatch and Celbridge,Tara Street,D2,1
Hazelhatch and Celbridge,Dublin Pearse,D2,1
Hazelhatch and Celbridge,Grand Canal Dock,D2,1
Hazelhatch and Celbridge,Lansdowne Road,D2,1
Hazelhatch and Celbridge,Sandymount,D2,1
Hazelhatch and Celbridge,Sydney Parade,D2,1
Hazelhatch and Celbridge,Booterstown,D2,1
Hazelhatch and Celbridge,Blackrock,D2,1
Hazelhatch and Celbridge,Seapoint,D2,1
Hazelhatch and Celbridge,Salthill and Monkstown,D2,2
Hazelhatch and Celbridge,Dun Laoghaire (Mallin),D2,1
Hazelhatch and Celbridge,Sandycove and Glasthule,D2,1
Hazelhatch and Celbridge,Glenageary,D2,1
Hazelhatch and Celbridge,Dalkey,D2,1
Hazelhatch and Celbridge,Killiney,D2,1
Hazelhatch and Celbridge,Shankill,D2,1
Hazelhatch and Celbridge,Bray (Daly),D2,1
Hazelhatch and Celbridge,Greystones,D90,2
Hazelhatch and Celbridge,Kilcoole,D90,2
Hazelhatch and Celbridge,Wicklow,D91,3
Hazelhatch and Celbridge,Rathdrum,D92,4
Hazelhatch and Celbridge,Docklands,D2,1
Hazelhatch and Celbridge,Drumcondra,D2,1
Hazelhatch and Celbridge,Broombridge,D2,1
Hazelhatch and Celbridge,Pelletstown,D2,1
Hazelhatch and Celbridge,Ashtown,D2,1
Hazelhatch and Celbridge,Navan Road Parkway,D2,1
Hazelhatch and Celbridge,Castleknock,D2,1
Hazelhatch and Celbridge,Coolmine,D2,1
Hazelhatch and Celbridge,Clonsilla,D2,1
Hazelhatch and Celbridge,Hansfield,D2,1
Hazelhatch and Celbridge,Dunboyne,D2,1
Hazelhatch and Celbridge,M3 Parkway,D2,1
Hazelhatch and Celbridge,Leixlip(Confey),D2,1
Hazelhatch and Celbridge,Leixlip(Louisa Bridge),D2,1
